id,skill,category
913,TFS,"Tools & Technologies"
1345,Theatre,"Industry Knowledge"
3911,"Theatrical Production","Other Skills"
359,"Theoretical Computer Science","Other Skills"
1562,"Theoretical Physics","Other Skills"
2202,"Therapeutic Massage","Industry Knowledge"
3111,Thermodynamics,"Industry Knowledge"
5934,"Third Party Vendor Management","Other Skills"
3768,"Third-Party Logistics (3PL)","Industry Knowledge"
2613,"Thought Leadership","Interpersonal Skills"
4041,Threads,"Other Skills"
4191,"Threat & Vulnerability Management","Other Skills"
6201,"Threat Modeling","Other Skills"
1029,Three.js,"Tools & Technologies"
4432,"TI DSPs","Other Skills"
5218,TIBCO,"Other Skills"
5957,"TIBCO Rendezvous","Other Skills"
4138,"Tibco Spotfire","Other Skills"
2628,"Ticket Sales","Other Skills"
1001,Ticketing,"Other Skills"
14,"Time Management","Interpersonal Skills"
330,"Time Series Analysis","Other Skills"
6329,Time-efficient,"Other Skills"
1762,Timesheet,"Other Skills"
3671,TinyOS,"Other Skills"
1306,"Title Design","Other Skills"
2662,"Title IX","Other Skills"
4502,"Tivoli Access Manager","Other Skills"
6462,"Tivoli Directory Server","Other Skills"
4504,"Tivoli Identity Manager","Other Skills"
137,Tizen,"Other Skills"
1447,Tkinter,"Tools & Technologies"
6264,TL9000,"Other Skills"
3233,TLS,"Other Skills"
2500,TM1,"Other Skills"
4881,TMG,"Other Skills"
5626,Toad,"Other Skills"
6120,"Toad Data Modeler","Other Skills"
3932,TOEFL,"Other Skills"
4935,TOGAF,"Other Skills"
1327,tomcat,"Tools & Technologies"
6436,"Tomcat 5","Other Skills"
1947,Toolbox,"Other Skills"
5508,Toolchains,"Other Skills"
2845,Torch,"Tools & Technologies"
3531,Tornado,"Other Skills"
726,"Tortoise SVN","Tools & Technologies"
4732,"Touch Interfaces","Other Skills"
2900,"Trabajo en equipo","Interpersonal Skills"
5586,"Trabalho em equipe","Interpersonal Skills"
3298,"Track and Field","Other Skills"
2199,Trackwise,"Other Skills"
3015,"Trade Finance","Industry Knowledge"
5676,"Trade Secrets","Industry Knowledge"
1646,"Trade Shows","Industry Knowledge"
2503,Trading,"Industry Knowledge"
3254,"Trading Strategies","Other Skills"
3074,"Trading System","Tools & Technologies"
1880,"Trading Systems","Tools & Technologies"
4569,"Traffic Engineering","Other Skills"
5216,"Traffic Monetization","Other Skills"
1991,"Traffic Simulation","Other Skills"
4968,"Train the Trainer Certification","Other Skills"
703,Training,"Interpersonal Skills"
1317,"Training & Development","Interpersonal Skills"
2582,"Training Delivery","Interpersonal Skills"
4281,"Training Videos","Other Skills"
1155,"Transact-SQL (T-SQL)","Tools & Technologies"
6261,"Transaction Processing","Other Skills"
4776,Transcoding,"Other Skills"
5599,"Transfer Pricing","Industry Knowledge"
1421,Translation,"Industry Knowledge"
1198,Transportation,"Industry Knowledge"
1988,"Transportation Planning","Industry Knowledge"
2757,Travel,"Industry Knowledge"
3436,"Travel Planning","Industry Knowledge"
707,"Travis CI","Tools & Technologies"
2094,"Travis CI/CD","Tools & Technologies"
1110,Trello,"Tools & Technologies"
1117,"Trend Analysis","Industry Knowledge"
1118,"Trend Forecasting","Industry Knowledge"
4884,"Trend Micro","Other Skills"
5394,"Trial Practice","Industry Knowledge"
1815,Trials,"Industry Knowledge"
5427,Triathlon,"Other Skills"
2951,Tridium,"Other Skills"
5297,Trifacta,"Tools & Technologies"
2796,Trigonometry,"Other Skills"
432,Trombone,"Other Skills"
421,Troubleshooting,"Industry Knowledge"
3187,"Truffle Framework","Tools & Technologies"
909,Trumpet,"Other Skills"
2974,TSO,"Other Skills"
3177,TSQL,"Tools & Technologies"
2894,TTD,"Other Skills"
4458,TTS,"Other Skills"
3754,Tungsten,"Other Skills"
5194,"Turbo C","Other Skills"
4958,"Turbo Pascal","Other Skills"
4448,Turkish,Languages
123,Tutoring,"Interpersonal Skills"
4750,"TV Production","Industry Knowledge"
935,tvOS,"Tools & Technologies"
3837,twig,"Other Skills"
1232,Twilio,"Other Skills"
777,Twitter,"Tools & Technologies"
940,"Twitter API","Other Skills"
3706,"Twitter Bootstrap","Tools & Technologies"
3126,TypeORM,"Tools & Technologies"
66,TypeScript,"Other Skills"
802,Typing,"Industry Knowledge"
3060,Typography,"Industry Knowledge"
5225,U-SQL,"Tools & Technologies"
5127,"U.S. Federal Information Security Management Act (FISMA)","Other Skills"
5640,"U.S. Health Insurance Portability and Accountability Act (HIPAA)","Industry Knowledge"
2654,U4ia,"Other Skills"
5014,UAS,"Other Skills"
3907,"UAT Coordination","Other Skills"
5012,UAV,"Other Skills"
5061,"Ubiquitous Computing","Other Skills"
629,Ubuntu,"Tools & Technologies"
4928,"Ubuntu Linux","Tools & Technologies"
2495,UDP,"Other Skills"
2456,UE4,"Tools & Technologies"
2773,UI,"Industry Knowledge"
1598,"UI Automation","Other Skills"
2906,UI/UX,"Industry Knowledge"
5527,UIKit,"Other Skills"
5867,UIPath,"Tools & Technologies"
637,UIX,"Other Skills"
2878,Ultiboard,"Other Skills"
1922,"Ultimate Frisbee","Other Skills"
2590,Ultipro,"Other Skills"
820,UML,"Tools & Technologies"
5839,"UML Tools","Other Skills"
4842,UMTS,"Industry Knowledge"
1898,Underscore.js,"Other Skills"
3157,"Underwater Photography","Other Skills"
2915,Underwriting,"Industry Knowledge"
4566,"Unified Communications","Industry Knowledge"
962,"Unified Modeling Language (UML)","Tools & Technologies"
809,"Unit Testing","Industry Knowledge"
308,Unity,"Tools & Technologies"
3208,"Unity 3D","Tools & Technologies"
284,Unity3D,"Tools & Technologies"
4844,"Universal Mobile Telecommunications System (UMTS)","Industry Knowledge"
2147,"Universal Windows Platform","Tools & Technologies"
1331,"University Teaching","Interpersonal Skills"
136,Unix,"Tools & Technologies"
3694,"Unix Administration","Other Skills"
5816,"Unix Operating Systems","Tools & Technologies"
5817,"Unix Services","Other Skills"
3051,"Unix Shell","Industry Knowledge"
1626,"Unix Shell Scripting","Other Skills"
4081,UNIX/Linux,"Tools & Technologies"
5015,"Unmanned Vehicles","Other Skills"
312,"Unreal Engine","Tools & Technologies"
309,"Unreal Engine 4","Tools & Technologies"
3942,UnrealScript,"Other Skills"
5236,"Unstructured Data","Other Skills"
1834,"Unsupervised Learning","Other Skills"
1983,uPerform,"Other Skills"
2239,"Urban Housing","Other Skills"
622,Usability,"Industry Knowledge"
1367,"Usability Testing","Industry Knowledge"
3072,USB,"Other Skills"
547,"User Acceptance Testing","Industry Knowledge"
1512,"User Analysis","Other Skills"
1461,"User Documentation","Other Skills"
545,"User Experience","Industry Knowledge"
253,"User Experience (UX)","Industry Knowledge"
621,"User Experience Design","Industry Knowledge"
1505,"User Experience Design (UED)","Industry Knowledge"
1996,"User Experience Testing","Other Skills"
5651,"User Groups","Other Skills"
5363,"User Interaction","Other Skills"
335,"User Interface","Industry Knowledge"
514,"User Interface Design","Industry Knowledge"
1537,"User Interface Programming","Other Skills"
1163,"User Interface Prototyping","Other Skills"
4401,"User Modeling","Other Skills"
1513,"User Personas","Other Skills"
2022,"User Requirements","Other Skills"
1161,"User Research","Industry Knowledge"
4039,"User Scenarios","Other Skills"
813,"User Stories","Industry Knowledge"
551,"User Training","Other Skills"
546,"User-centered Design","Industry Knowledge"
2775,ux,"Industry Knowledge"
3746,"UX / UI","Industry Knowledge"
1711,"UX Research","Other Skills"
5644,"ux strategy","Industry Knowledge"
2014,UX/UI,"Industry Knowledge"
3343,V8,"Other Skills"
5998,Vaadin,"Other Skills"
6227,"Vacation Rental","Other Skills"
3539,Vagrant,"Tools & Technologies"
3257,"Vagrant (Software)","Tools & Technologies"
2447,Valgrind,"Other Skills"
2615,Validation,"Industry Knowledge"
228,Valuation,"Industry Knowledge"
5361,"Value Based Selling","Other Skills"
4141,"Value Engineering","Industry Knowledge"
1259,"Value Investing","Other Skills"
5764,"Value Proposition Development","Other Skills"
5763,"Value Propositions","Other Skills"
5762,"Value Selling","Other Skills"
6288,"Value Stream Mapping","Industry Knowledge"
2461,"Valve Hammer Editor","Other Skills"
2666,VAPS,"Other Skills"
3879,VAR,"Other Skills"
5185,Varnish,"Other Skills"
5937,VAS,"Industry Knowledge"
1730,Vault,"Other Skills"
5750,VAX,"Other Skills"
4953,"VB Script","Tools & Technologies"
1145,VB.NET,"Tools & Technologies"
3683,VB6,"Tools & Technologies"
723,VBA,"Tools & Technologies"
1592,VBScript,"Tools & Technologies"
5738,VC-1,"Other Skills"
4541,VDI,"Other Skills"
3209,"Vector Illustration","Industry Knowledge"
1953,Vectorworks,"Other Skills"
5726,Veeam,"Other Skills"
4964,"Vehicle Dynamics","Other Skills"
1079,"Vendor Management","Industry Knowledge"
1425,"Vendor Relationship Management","Industry Knowledge"
6046,"Venta directa","Industry Knowledge"
6045,Ventas,"Industry Knowledge"
3970,Ventilation,"Other Skills"
3797,"Venture Capital","Industry Knowledge"
5697,"Venture Financing","Other Skills"
478,"Verbal Behavior","Other Skills"
3741,"Verification and Validation (V&V)","Industry Knowledge"
537,Verilog,"Tools & Technologies"
2115,Vermicomposting,"Other Skills"
922,"Version Control","Industry Knowledge"
4957,"Version Control Tools","Other Skills"
3859,"Version One","Other Skills"
6371,Versioning,"Other Skills"
6452,Vert.x,"Tools & Technologies"
3315,Vertica,"Other Skills"
3853,"Very-Large-Scale Integration (VLSI)","Industry Knowledge"
5803,Veteran,"Interpersonal Skills"
1981,Veterans,"Interpersonal Skills"
208,VHDL,"Tools & Technologies"
6454,Vicon,"Other Skills"
1129,Video,"Industry Knowledge"
5734,"Video Analytics","Other Skills"
4744,"Video Compression","Other Skills"
3034,"Video Conferencing","Tools & Technologies"
871,"Video Editing","Industry Knowledge"
6491,"Video Game Development","Industry Knowledge"
3941,"Video Game Production","Other Skills"
644,"Video Games","Industry Knowledge"
5728,"Video Networking","Other Skills"
5729,"Video over IP","Other Skills"
1540,"Video Post-Production","Industry Knowledge"
3050,"Video Processing","Other Skills"
1325,"Video Production","Industry Knowledge"
5736,"Video Servers","Other Skills"
3698,Videography,"Industry Knowledge"
3679,Vietnamese,Languages
458,vim,"Other Skills"
4757,Vinyl,"Other Skills"
4016,"Vinyl Cutting","Other Skills"
3666,Viola,"Other Skills"
195,Violin,"Other Skills"
5475,"Virtual Economies","Other Skills"
3258,"Virtual Machines","Other Skills"
1672,"Virtual Networks","Other Skills"
6339,"Virtual Office","Other Skills"
1085,"Virtual Private Network (VPN)","Industry Knowledge"
2039,"Virtual Reality","Other Skills"
1190,"Virtual Reality (VR)","Other Skills"
6249,"Virtual Server","Other Skills"
1923,"Virtual Teams","Other Skills"
5469,"Virtual Worlds","Other Skills"
2423,VirtualBox,"Other Skills"
949,Virtualization,"Industry Knowledge"
4545,"Virtualization Technology","Industry Knowledge"
5541,Virtuemart,"Other Skills"
5577,"Visão computacional","Industry Knowledge"
1091,Visio,"Tools & Technologies"
1989,VISSIM,"Tools & Technologies"
1125,"Visual Arts","Industry Knowledge"
91,"Visual Basic","Tools & Technologies"
464,"Visual Basic .NET (VB.NET)","Tools & Technologies"
3665,"Visual Basic 5.0/6.0","Tools & Technologies"
384,"Visual Basic for Applications (VBA)","Tools & Technologies"
1149,"Visual Basic.NET","Tools & Technologies"
818,"Visual C#","Tools & Technologies"
725,"Visual C++","Tools & Technologies"
3593,"Visual Communication","Interpersonal Skills"
285,"Visual Design","Other Skills"
1302,"Visual Effects","Industry Knowledge"
1685,"Visual Interdev","Other Skills"
1105,"Visual Merchandising","Industry Knowledge"
6171,"Visual SourceSafe","Other Skills"
157,"Visual Studio","Tools & Technologies"
3168,"Visual Studio Code","Tools & Technologies"
5944,"Visual Studio Team System","Other Skills"
376,"Visual SVN","Other Skills"
6327,Visualforce,"Other Skills"
3880,"Visualforce Pages","Other Skills"
5233,Visualization,"Other Skills"
2898,VizRT,"Other Skills"
2811,VLAN,"Other Skills"
1694,vlsi,"Industry Knowledge"
3148,VM,"Other Skills"
6263,VMS,"Other Skills"
996,VMware,"Tools & Technologies"
1355,"VMware ESX","Tools & Technologies"
1392,"VMware Infrastructure","Tools & Technologies"
5377,"VMware vCenter","Other Skills"
1356,"VMware vSphere","Tools & Technologies"
2382,"VMware Workstation","Other Skills"
1489,Vocalist,"Industry Knowledge"
5727,VOD,"Other Skills"
1351,"Voice Acting","Interpersonal Skills"
982,"Voice over IP (VoIP)","Industry Knowledge"
4449,"Voice User Interface (VUI) Design","Other Skills"
4452,"Voice User Interface Design","Other Skills"
2809,VoIP,"Industry Knowledge"
3494,Volleyball,"Other Skills"
2679,VolTE,"Other Skills"
5438,Volumetric,"Other Skills"
969,"Volunteer Management","Interpersonal Skills"
2815,"Volunteer Recruiting","Industry Knowledge"
2210,Volunteering,"Industry Knowledge"
6157,Volusion,"Other Skills"
4551,"Vowpal Wabbit","Tools & Technologies"
1080,VPN,"Industry Knowledge"
3033,VR,"Other Skills"
3990,VRML,"Other Skills"
2972,VSAM,"Other Skills"
5284,VSCode,"Tools & Technologies"
4577,vSphere,"Tools & Technologies"
1713,VSS,"Other Skills"
1675,VSTS,"Other Skills"
5892,"Vtiger CRM","Other Skills"
5163,VTSP,"Other Skills"
60,Vue,"Tools & Technologies"
663,Vue.js,"Tools & Technologies"
3150,Vulkan,"Tools & Technologies"
4645,"Vulnerability Assessment","Industry Knowledge"
2356,"Vulnerability Management","Other Skills"
5042,"Vulnerability Research","Other Skills"
6349,VXML,"Other Skills"
2000,VxWorks,"Other Skills"
2636,Vyatta,"Other Skills"
6357,W3C,"Other Skills"
267,"W3C Accessibility","Other Skills"
1116,Wagtail,"Tools & Technologies"
6008,Walls,"Other Skills"
1693,WAMP,"Other Skills"
2377,WAN,"Industry Knowledge"
5960,"Warehouse Management Systems","Tools & Technologies"
799,"Wastewater Treatment","Industry Knowledge"
891,Water,"Other Skills"
3956,"Water Resources","Industry Knowledge"
1949,Waterfall,"Other Skills"
2621,"Waterfall Project Management","Other Skills"
2850,Watermarking,"Other Skills"
3228,Watir,"Other Skills"
6431,Watson,"Tools & Technologies"
2847,Wavelets,"Other Skills"
4853,WBEM,"Other Skills"
574,WCF,"Tools & Technologies"
2375,"WCF Services","Other Skills"
3068,WDF,"Other Skills"
6518,WDK,"Other Skills"
3069,WDM,"Other Skills"
2452,"Wealth Management","Industry Knowledge"
5792,"Wealth Management Services","Other Skills"
2428,"Weapons Handling","Industry Knowledge"
6292,"Weapons Training","Other Skills"
6318,"Wearable Computing","Other Skills"
1248,"Weather Forecasting","Other Skills"
2528,"Web 2.0","Tools & Technologies"
6260,"Web 2.0 Development","Other Skills"
2429,"Web Accessibility","Other Skills"
1144,"Web Analytics","Industry Knowledge"
3619,"Web api","Other Skills"
1027,"Web Application Design","Other Skills"
215,"Web Application Development","Other Skills"
488,"Web Application Security","Other Skills"
4499,"Web Application Security Assessment","Other Skills"
175,"Web Applications","Industry Knowledge"
1914,"Web Architecture","Other Skills"
4620,"Web Architectures","Other Skills"
5507,"Web Community Management","Other Skills"
5491,"web components","Industry Knowledge"
4056,"Web Content","Industry Knowledge"
456,"Web Content Accessibility Guidelines (WCAG)","Other Skills"
5030,"Web Content Management","Other Skills"
2224,"Web Content Writing","Industry Knowledge"
2007,"Web Crawling","Other Skills"
218,"Web Design","Industry Knowledge"
1828,"Web Developing","Industry Knowledge"
36,"Web Development","Industry Knowledge"
6165,"Web Experience","Other Skills"
3878,"Web Hosting","Other Skills"
6341,"Web Intelligence","Other Skills"
2543,"Web Interface Design","Other Skills"
4821,"Web Mapping","Other Skills"
5986,"Web Mining","Other Skills"
2347,"Web Pages","Other Skills"
3406,"Web Parts","Other Skills"
3509,"Web Performance","Other Skills"
5026,"Web Project Management","Industry Knowledge"
166,"Web Scraping","Other Skills"
2387,"Web Servers","Other Skills"
4434,"Web Service Development","Other Skills"
361,"Web Services","Industry Knowledge"
1535,"Web Services API","Other Skills"
3609,"Web Services Management","Other Skills"
3905,"Web Services Testing","Other Skills"
